From file: AB332_2021	Instrument no.:	1320
Ser	Interval (sec)	Integration	Air pressure	Salinity	Chart Datum (dbar)	
2	2		1005.22	
Ser	Meas	Sal.	Cond.	Temp	F (µg/l)	OpOx %	Opmg/l	Density	S. vel.	Press	Date	Time
2	569	34.658	27.478	-1.609	0.07	81.39	9.67	28.515	1443.23	128.3000	10/5/2021	12:25:20 PM
2	570	34.660	27.486	-1.600	0.07	81.72	9.70	28.511	1443.26	127.4500	10/5/2021	12:25:22 PM
2	571	34.661	27.486	-1.601	0.07	81.96	9.73	28.509	1443.24	126.5700	10/5/2021	12:25:24 PM
2	572	34.662	27.485	-1.602	0.09	82.12	9.75	28.505	1443.22	125.7200	10/5/2021	12:25:26 PM
2	573	34.657	27.478	-1.606	0.07	82.24	9.77	28.498	1443.19	124.9700	10/5/2021	12:25:28 PM
2	574	34.656	27.482	-1.600	0.07	82.83	9.83	28.493	1443.20	124.1500	10/5/2021	12:25:30 PM
2	575	34.659	27.493	-1.589	0.07	83.18	9.87	28.491	1443.24	123.3000	10/5/2021	12:25:32 PM
2	576	34.659	27.496	-1.585	0.08	83.40	9.90	28.487	1443.25	122.4600	10/5/2021	12:25:34 PM
2	577	34.658	27.498	-1.581	0.07	83.62	9.92	28.481	1443.25	121.6000	10/5/2021	12:25:36 PM
2	578	34.658	27.501	-1.577	0.07	83.77	9.94	28.477	1443.26	120.7500	10/5/2021	12:25:38 PM
2	579	34.654	27.502	-1.572	0.07	83.72	9.93	28.470	1443.26	119.8900	10/5/2021	12:25:40 PM
2	580	34.658	27.510	-1.565	0.07	83.75	9.93	28.468	1443.29	119.0300	10/5/2021	12:25:42 PM
2	581	34.657	27.511	-1.563	0.07	83.78	9.94	28.464	1443.28	118.1900	10/5/2021	12:25:44 PM
2	582	34.652	27.513	-1.556	0.07	83.81	9.94	28.455	1443.30	117.3400	10/5/2021	12:25:46 PM
2	583	34.655	27.522	-1.547	0.07	83.82	9.94	28.453	1443.33	116.5200	10/5/2021	12:25:48 PM
2	584	34.656	27.535	-1.532	0.07	83.83	9.94	28.450	1443.39	115.6800	10/5/2021	12:25:50 PM
2	585	34.651	27.534	-1.528	0.07	83.87	9.94	28.441	1443.39	114.8100	10/5/2021	12:25:52 PM
2	586	34.649	27.535	-1.525	0.07	83.92	9.94	28.435	1443.38	113.9500	10/5/2021	12:25:54 PM
2	587	34.654	27.539	-1.524	0.07	84.01	9.95	28.435	1443.38	113.0900	10/5/2021	12:25:56 PM
2	588	34.648	27.537	-1.521	0.07	84.03	9.96	28.426	1443.37	112.2300	10/5/2021	12:25:58 PM
2	589	34.653	27.541	-1.520	0.07	84.06	9.96	28.426	1443.37	111.3800	10/5/2021	12:26:00 PM
2	590	34.652	27.542	-1.517	0.07	84.15	9.97	28.421	1443.37	110.5400	10/5/2021	12:26:02 PM
2	591	34.651	27.542	-1.516	0.07	84.13	9.97	28.416	1443.36	109.6900	10/5/2021	12:26:04 PM
2	592	34.650	27.542	-1.515	0.07	84.24	9.98	28.412	1443.35	108.8500	10/5/2021	12:26:06 PM
2	593	34.653	27.546	-1.512	0.07	84.18	9.97	28.409	1443.35	107.9900	10/5/2021	12:26:08 PM
2	594	34.647	27.546	-1.506	0.07	84.26	9.98	28.400	1443.36	107.1400	10/5/2021	12:26:10 PM
2	595	34.646	27.551	-1.499	0.07	84.36	9.99	28.395	1443.38	106.2700	10/5/2021	12:26:12 PM
2	596	34.646	27.554	-1.495	0.07	84.44	10.00	28.391	1443.38	105.4300	10/5/2021	12:26:14 PM
2	597	34.645	27.554	-1.494	0.07	84.62	10.02	28.386	1443.37	104.5500	10/5/2021	12:26:16 PM
2	598	34.645	27.560	-1.486	0.07	84.75	10.03	28.381	1443.40	103.7000	10/5/2021	12:26:18 PM
2	599	34.649	27.566	-1.482	0.07	84.93	10.05	28.381	1443.41	102.8500	10/5/2021	12:26:20 PM
2	600	34.649	27.570	-1.477	0.07	85.14	10.08	28.376	1443.42	101.9900	10/5/2021	12:26:22 PM
2	601	34.646	27.574	-1.469	0.07	85.21	10.08	28.370	1443.44	101.1500	10/5/2021	12:26:24 PM
2	602	34.643	27.579	-1.460	0.07	85.43	10.11	28.363	1443.46	100.3800	10/5/2021	12:26:26 PM
2	603	34.642	27.585	-1.451	0.08	85.67	10.13	28.357	1443.49	99.5000	10/5/2021	12:26:28 PM
2	604	34.642	27.593	-1.441	0.07	85.78	10.14	28.353	1443.52	98.6200	10/5/2021	12:26:30 PM
2	605	34.638	27.595	-1.435	0.07	85.88	10.15	28.345	1443.53	97.7600	10/5/2021	12:26:32 PM
2	606	34.636	27.605	-1.421	0.07	86.07	10.17	28.339	1443.58	96.9000	10/5/2021	12:26:34 PM
2	607	34.637	27.618	-1.406	0.07	86.22	10.19	28.336	1443.64	96.0600	10/5/2021	12:26:36 PM
2	608	34.634	27.624	-1.396	0.07	86.32	10.19	28.329	1443.67	95.2700	10/5/2021	12:26:38 PM
2	609	34.633	27.632	-1.385	0.07	86.54	10.22	28.324	1443.71	94.4800	10/5/2021	12:26:40 PM
2	610	34.633	27.638	-1.377	0.07	86.76	10.24	28.319	1443.74	93.6300	10/5/2021	12:26:42 PM
2	611	34.633	27.641	-1.373	0.07	86.84	10.25	28.315	1443.74	92.7800	10/5/2021	12:26:44 PM
2	612	34.631	27.642	-1.370	0.07	86.94	10.26	28.310	1443.74	91.9300	10/5/2021	12:26:46 PM
2	613	34.632	27.646	-1.365	0.07	86.98	10.26	28.305	1443.75	91.0500	10/5/2021	12:26:48 PM
2	614	34.630	27.653	-1.355	0.07	87.10	10.28	28.300	1443.78	90.2000	10/5/2021	12:26:50 PM
2	615	34.629	27.662	-1.343	0.07	87.19	10.28	28.294	1443.82	89.3300	10/5/2021	12:26:52 PM
2	616	34.629	27.671	-1.332	0.07	87.33	10.30	28.290	1443.86	88.4800	10/5/2021	12:26:54 PM
2	617	34.627	27.685	-1.313	0.07	87.37	10.30	28.284	1443.93	87.6200	10/5/2021	12:26:56 PM
2	618	34.625	27.700	-1.293	0.07	87.50	10.31	28.277	1444.01	86.7900	10/5/2021	12:26:58 PM
2	619	34.623	27.713	-1.275	0.07	87.71	10.33	28.271	1444.08	85.9300	10/5/2021	12:27:00 PM
2	620	34.623	27.723	-1.263	0.07	87.87	10.34	28.266	1444.12	85.0600	10/5/2021	12:27:02 PM
2	621	34.623	27.738	-1.244	0.07	88.02	10.35	28.261	1444.20	84.2000	10/5/2021	12:27:04 PM
2	622	34.623	27.752	-1.227	0.07	88.10	10.36	28.256	1444.27	83.3600	10/5/2021	12:27:06 PM
2	623	34.619	27.772	-1.200	0.07	88.16	10.36	28.249	1444.38	82.5200	10/5/2021	12:27:08 PM
2	624	34.615	27.780	-1.186	0.07	88.25	10.37	28.240	1444.42	81.6600	10/5/2021	12:27:10 PM
2	625	34.610	27.786	-1.174	0.07	88.33	10.37	28.231	1444.46	80.8200	10/5/2021	12:27:12 PM
2	626	34.613	27.802	-1.157	0.07	88.41	10.38	28.229	1444.53	79.9600	10/5/2021	12:27:14 PM
2	627	34.606	27.815	-1.135	0.08	88.46	10.38	28.218	1444.61	79.1200	10/5/2021	12:27:16 PM
2	628	34.609	27.839	-1.109	0.07	88.65	10.39	28.216	1444.72	78.2500	10/5/2021	12:27:18 PM
2	629	34.605	27.852	-1.090	0.08	88.83	10.41	28.208	1444.79	77.4100	10/5/2021	12:27:20 PM
2	630	34.601	27.868	-1.067	0.08	88.95	10.42	28.200	1444.88	76.5400	10/5/2021	12:27:22 PM
2	631	34.601	27.887	-1.044	0.07	89.12	10.43	28.195	1444.98	75.6700	10/5/2021	12:27:24 PM
2	632	34.597	27.898	-1.027	0.07	89.24	10.44	28.187	1445.04	74.8400	10/5/2021	12:27:26 PM
2	633	34.596	27.911	-1.010	0.07	89.34	10.45	28.181	1445.10	73.9800	10/5/2021	12:27:28 PM
2	634	34.592	27.935	-0.977	0.07	89.54	10.46	28.172	1445.24	73.1200	10/5/2021	12:27:30 PM
2	635	34.587	27.963	-0.939	0.08	89.86	10.49	28.162	1445.40	72.2500	10/5/2021	12:27:32 PM
2	636	34.585	27.980	-0.917	0.08	90.21	10.52	28.156	1445.48	71.3800	10/5/2021	12:27:34 PM
2	637	34.580	27.999	-0.890	0.07	90.34	10.53	28.147	1445.59	70.5100	10/5/2021	12:27:36 PM
2	638	34.574	28.031	-0.846	0.08	90.48	10.54	28.136	1445.77	69.6500	10/5/2021	12:27:38 PM
2	639	34.578	28.064	-0.810	0.09	90.58	10.54	28.133	1445.93	68.7900	10/5/2021	12:27:40 PM
2	640	34.569	28.079	-0.784	0.07	90.73	10.55	28.121	1446.03	67.9400	10/5/2021	12:27:42 PM
2	641	34.572	28.091	-0.772	0.07	90.84	10.56	28.119	1446.08	67.0800	10/5/2021	12:27:44 PM
2	642	34.566	28.115	-0.738	0.07	91.02	10.57	28.108	1446.21	66.2500	10/5/2021	12:27:46 PM
2	643	34.559	28.131	-0.712	0.08	91.19	10.58	28.097	1446.31	65.3600	10/5/2021	12:27:48 PM
2	644	34.535	28.198	-0.611	0.08	91.27	10.56	28.069	1446.74	64.5000	10/5/2021	12:27:50 PM
2	645	34.540	28.258	-0.544	0.08	91.38	10.56	28.065	1447.04	63.6200	10/5/2021	12:27:52 PM
2	646	34.544	28.304	-0.493	0.08	91.26	10.53	28.062	1447.27	62.7600	10/5/2021	12:27:54 PM
2	647	34.533	28.311	-0.474	0.08	91.48	10.55	28.048	1447.33	61.8800	10/5/2021	12:27:56 PM
2	648	34.532	28.341	-0.438	0.08	91.67	10.56	28.042	1447.48	61.0300	10/5/2021	12:27:58 PM
2	649	34.514	28.459	-0.282	0.10	91.75	10.53	28.015	1448.17	60.1900	10/5/2021	12:28:00 PM
2	650	34.495	28.536	-0.174	0.08	91.88	10.52	27.991	1448.62	59.3300	10/5/2021	12:28:02 PM
2	651	34.489	28.600	-0.093	0.10	92.27	10.54	27.978	1448.98	58.4900	10/5/2021	12:28:04 PM
2	652	34.456	28.633	-0.024	0.09	92.34	10.53	27.943	1449.24	57.6400	10/5/2021	12:28:06 PM
2	653	34.442	28.772	0.152	0.08	92.78	10.53	27.918	1450.01	56.7700	10/5/2021	12:28:08 PM
2	654	34.357	29.031	0.533	0.10	93.08	10.47	27.823	1451.62	55.9000	10/5/2021	12:28:10 PM
2	655	34.287	29.364	0.987	0.09	93.39	10.39	27.734	1453.56	55.0300	10/5/2021	12:28:12 PM
2	656	34.248	29.658	1.367	0.11	93.92	10.35	27.672	1455.19	54.1700	10/5/2021	12:28:14 PM
2	657	34.253	29.803	1.532	0.11	94.96	10.42	27.660	1455.92	53.3300	10/5/2021	12:28:16 PM
2	658	34.209	29.841	1.617	0.11	95.85	10.50	27.614	1456.22	52.4900	10/5/2021	12:28:18 PM
2	659	34.181	29.912	1.726	0.12	96.98	10.60	27.580	1456.65	51.6200	10/5/2021	12:28:20 PM
2	660	34.163	29.997	1.842	0.12	97.30	10.60	27.552	1457.13	50.7600	10/5/2021	12:28:22 PM
2	661	34.138	30.063	1.942	0.15	98.37	10.69	27.521	1457.52	49.8900	10/5/2021	12:28:24 PM
2	662	34.144	30.123	2.007	0.14	97.87	10.62	27.516	1457.80	49.0400	10/5/2021	12:28:26 PM
2	663	34.105	30.138	2.061	0.12	97.89	10.61	27.477	1457.97	48.1800	10/5/2021	12:28:28 PM
2	664	34.108	30.239	2.176	0.12	98.02	10.59	27.466	1458.46	47.3200	10/5/2021	12:28:30 PM
2	665	34.094	30.271	2.226	0.13	98.52	10.64	27.447	1458.65	46.4600	10/5/2021	12:28:32 PM
2	666	34.076	30.280	2.254	0.13	98.62	10.64	27.426	1458.73	45.5900	10/5/2021	12:28:34 PM
2	667	34.074	30.301	2.281	0.13	98.40	10.61	27.418	1458.83	44.7200	10/5/2021	12:28:36 PM
2	668	34.063	30.319	2.312	0.14	98.44	10.61	27.403	1458.94	43.8600	10/5/2021	12:28:38 PM
2	669	34.030	30.417	2.457	0.13	98.49	10.58	27.360	1459.51	42.9700	10/5/2021	12:28:40 PM
2	670	34.019	30.521	2.589	0.13	99.23	10.62	27.336	1460.05	42.1300	10/5/2021	12:28:42 PM
2	671	33.997	30.552	2.646	0.14	99.60	10.65	27.309	1460.26	41.3100	10/5/2021	12:28:44 PM
2	672	33.983	30.574	2.685	0.13	99.20	10.60	27.291	1460.39	40.4700	10/5/2021	12:28:46 PM
2	673	33.982	30.676	2.804	0.13	99.24	10.57	27.276	1460.89	39.6100	10/5/2021	12:28:48 PM
2	674	33.951	30.713	2.877	0.15	99.32	10.56	27.241	1461.15	38.7600	10/5/2021	12:28:50 PM
2	675	33.913	30.776	2.986	0.15	99.21	10.52	27.197	1461.55	37.9000	10/5/2021	12:28:52 PM
2	676	33.889	30.861	3.108	0.16	100.10	10.59	27.162	1462.03	37.0300	10/5/2021	12:28:54 PM
2	677	33.882	30.935	3.201	0.15	100.09	10.56	27.144	1462.40	36.1700	10/5/2021	12:28:56 PM
2	678	33.856	30.924	3.213	0.16	100.36	10.59	27.118	1462.41	35.3100	10/5/2021	12:28:58 PM
2	679	33.829	30.935	3.252	0.15	100.43	10.59	27.089	1462.52	34.4700	10/5/2021	12:29:00 PM
2	680	33.811	30.958	3.296	0.17	100.22	10.56	27.067	1462.67	33.7000	10/5/2021	12:29:02 PM
2	681	33.808	30.991	3.338	0.16	100.39	10.56	27.056	1462.83	32.8200	10/5/2021	12:29:04 PM
2	682	33.789	31.006	3.374	0.17	100.10	10.52	27.034	1462.95	31.9700	10/5/2021	12:29:06 PM
2	683	33.781	31.063	3.448	0.17	100.12	10.51	27.016	1463.24	31.0900	10/5/2021	12:29:08 PM
2	684	33.780	31.078	3.467	0.17	100.12	10.50	27.009	1463.30	30.2300	10/5/2021	12:29:10 PM
2	685	33.779	31.083	3.474	0.19	100.41	10.53	27.004	1463.32	29.3700	10/5/2021	12:29:12 PM
2	686	33.771	31.086	3.485	0.19	100.33	10.52	26.993	1463.34	28.5100	10/5/2021	12:29:14 PM
2	687	33.769	31.089	3.491	0.17	100.39	10.53	26.987	1463.35	27.6800	10/5/2021	12:29:16 PM
2	688	33.764	31.087	3.494	0.19	100.12	10.50	26.979	1463.34	26.8300	10/5/2021	12:29:18 PM
2	689	33.750	31.102	3.525	0.18	100.46	10.53	26.960	1463.44	25.9400	10/5/2021	12:29:20 PM
2	690	33.709	31.145	3.615	0.20	100.57	10.52	26.915	1463.75	25.1000	10/5/2021	12:29:22 PM
2	691	33.682	31.150	3.647	0.19	100.68	10.52	26.886	1463.84	24.2400	10/5/2021	12:29:24 PM
2	692	33.644	31.169	3.707	0.20	100.74	10.52	26.846	1464.03	23.3700	10/5/2021	12:29:26 PM
2	693	33.620	31.189	3.753	0.21	100.76	10.51	26.819	1464.18	22.5400	10/5/2021	12:29:28 PM
2	694	33.581	31.200	3.804	0.22	100.80	10.50	26.779	1464.33	21.7300	10/5/2021	12:29:30 PM
2	695	33.496	31.200	3.888	0.24	100.86	10.49	26.698	1464.55	20.8700	10/5/2021	12:29:32 PM
2	696	33.437	31.193	3.938	0.25	101.04	10.50	26.642	1464.67	20.0500	10/5/2021	12:29:34 PM
2	697	33.391	31.189	3.978	0.26	101.33	10.53	26.599	1464.77	19.1900	10/5/2021	12:29:36 PM
2	698	33.345	31.212	4.051	0.28	101.34	10.51	26.550	1465.00	18.3300	10/5/2021	12:29:38 PM
2	699	33.312	31.246	4.123	0.38	101.00	10.46	26.513	1465.24	17.4600	10/5/2021	12:29:40 PM
2	700	33.203	31.140	4.108	0.34	101.48	10.52	26.423	1465.03	16.6100	10/5/2021	12:29:42 PM
2	701	32.873	30.749	3.977	0.39	101.30	10.56	26.171	1464.04	15.7400	10/5/2021	12:29:44 PM
2	702	32.856	30.714	3.953	0.49	101.23	10.56	26.156	1463.91	14.9000	10/5/2021	12:29:46 PM
2	703	32.853	30.708	3.950	0.42	101.02	10.54	26.149	1463.87	14.0300	10/5/2021	12:29:48 PM
2	704	32.859	30.713	3.950	0.45	100.74	10.51	26.150	1463.87	13.1700	10/5/2021	12:29:50 PM
2	705	32.855	30.708	3.949	0.43	100.60	10.50	26.143	1463.85	12.3300	10/5/2021	12:29:52 PM
2	706	32.850	30.702	3.947	0.42	100.59	10.50	26.135	1463.82	11.4600	10/5/2021	12:29:54 PM
2	707	32.854	30.696	3.936	0.46	100.39	10.48	26.136	1463.76	10.6100	10/5/2021	12:29:56 PM
2	708	32.839	30.678	3.931	0.47	100.22	10.46	26.120	1463.71	9.7500	10/5/2021	12:29:58 PM
2	709	32.826	30.660	3.923	0.46	100.29	10.47	26.106	1463.64	8.9100	10/5/2021	12:30:00 PM
2	710	32.809	30.636	3.912	0.45	100.20	10.47	26.090	1463.56	8.0500	10/5/2021	12:30:02 PM
2	711	32.803	30.629	3.910	0.47	100.19	10.47	26.081	1463.53	7.2300	10/5/2021	12:30:04 PM
2	712	32.801	30.626	3.909	0.44	100.18	10.47	26.076	1463.51	6.3500	10/5/2021	12:30:06 PM
2	713	32.814	30.634	3.906	0.45	100.13	10.46	26.083	1463.50	5.5300	10/5/2021	12:30:08 PM
2	714	32.812	30.649	3.926	0.43	100.00	10.44	26.076	1463.57	4.7800	10/5/2021	12:30:10 PM
2	715	32.787	30.648	3.950	0.43	100.12	10.45	26.050	1463.63	4.1000	10/5/2021	12:30:12 PM
2	716	32.787	30.605	3.900	0.45	100.18	10.47	26.052	1463.41	3.4300	10/5/2021	12:30:14 PM
2	717	32.793	30.605	3.894	0.47	100.04	10.46	26.054	1463.38	2.8200	10/5/2021	12:30:16 PM
2	718	32.792	30.602	3.892	0.54	100.04	10.46	26.051	1463.36	2.1900	10/5/2021	12:30:18 PM
2	719	32.792	30.603	3.893	0.40	100.22	10.47	26.048	1463.35	1.5800	10/5/2021	12:30:20 PM
2	720	32.789	30.598	3.891	0.43	100.02	10.45	26.043	1463.33	0.9800	10/5/2021	12:30:22 PM
2	721	32.771	30.583	3.891	0.41	100.08	10.46	26.026	1463.30	0.3200	10/5/2021	12:30:24 PM
2	722	32.481	30.320	3.870	2.42	99.91	10.47	25.795	1462.83	0.0000	10/5/2021	12:30:26 PM
2	723	0.000	0.000	3.784	0.81	99.94	13.07	-0.025	1420.63	0.0000	10/5/2021	12:30:28 PM
2	724	0.000	0.000	3.441	0.08	99.57	13.14	-0.027	1419.05	0.0000	10/5/2021	12:30:30 PM
2	725	0.000	0.000	3.152	0.09	99.47	13.23	-0.031	1417.70	0.0000	10/5/2021	12:30:32 PM
2	726	0.000	0.000	2.921	0.08	98.97	13.24	-0.034	1416.61	0.0000	10/5/2021	12:30:34 PM
2	727	0.000	0.000	2.766	0.08	99.10	13.32	-0.037	1415.88	0.0000	10/5/2021	12:30:36 PM
2	728	0.000	0.000	2.607	0.09	98.79	13.33	-0.040	1415.13	0.0000	10/5/2021	12:30:38 PM
2	729	0.000	0.000	2.535	0.09	98.71	13.35	-0.042	1414.79	0.0000	10/5/2021	12:30:40 PM
2	730	0.000	0.000	2.464	0.09	98.78	13.38	-0.044	1414.45	0.0000	10/5/2021	12:30:42 PM
2	731	0.000	0.000	2.465	0.09	98.63	13.36	-0.044	1414.46	0.0000	10/5/2021	12:30:44 PM
2	732	0.000	0.000	2.525	0.09	98.91	13.38	-0.042	1414.74	0.0000	10/5/2021	12:30:46 PM
2	733	0.000	0.000	2.569	0.09	98.82	13.35	-0.041	1414.95	0.0000	10/5/2021	12:30:48 PM
2	734	0.000	0.000	2.606	0.09	98.87	13.34	-0.040	1415.13	0.0000	10/5/2021	12:30:50 PM
2	735	0.000	0.000	2.637	0.08	98.83	13.33	-0.040	1415.27	0.0000	10/5/2021	12:30:52 PM
2	736	0.000	0.000	2.662	0.09	98.97	13.34	-0.039	1415.39	0.0000	10/5/2021	12:30:54 PM
2	737	0.000	0.000	2.674	0.09	98.99	13.34	-0.039	1415.45	0.0000	10/5/2021	12:30:56 PM
