From file: AB332_2021	Instrument no.:	1320
Ser	Interval (sec)	Integration	Air pressure	Salinity	Chart Datum (dbar)	
3	2		990.05	
Ser	Meas	Sal.	Cond.	Temp	F (µg/l)	OpOx %	Opmg/l	Density	S. vel.	Press	Date	Time
3	1038	33.813	31.507	3.943	0.15	100.04	10.21	26.864	1464.91	3.5100	10/6/2021	8:08:36 AM
3	1039	33.814	31.509	3.944	0.15	100.01	10.21	26.866	1464.92	3.6600	10/6/2021	8:08:38 AM
3	1040	33.821	31.511	3.940	0.16	100.10	10.22	26.869	1464.90	3.1400	10/6/2021	8:08:40 AM
3	1041	33.826	31.512	3.937	0.15	99.95	10.21	26.871	1464.89	2.7600	10/6/2021	8:08:42 AM
3	1042	33.829	31.513	3.935	0.15	100.01	10.21	26.872	1464.88	2.2100	10/6/2021	8:08:44 AM
3	1043	33.833	31.517	3.936	0.16	99.98	10.21	26.874	1464.88	2.1400	10/6/2021	8:08:46 AM
3	1044	33.826	31.511	3.936	0.17	99.99	10.21	26.867	1464.87	1.6700	10/6/2021	8:08:48 AM
3	1045	33.798	31.487	3.936	0.15	99.98	10.21	26.841	1464.82	0.9600	10/6/2021	8:08:50 AM
3	1046	33.775	31.469	3.938	0.16	99.90	10.20	26.819	1464.79	0.2800	10/6/2021	8:08:52 AM
3	1047	0.734	0.879	3.940	0.18	99.87	12.75	0.566	1422.33	0.0000	10/6/2021	8:08:54 AM
3	1048	0.000	0.000	3.853	0.08	99.74	12.82	-0.025	1420.95	0.0000	10/6/2021	8:08:56 AM
3	1049	0.000	0.000	3.751	0.08	99.30	12.80	-0.025	1420.48	0.0000	10/6/2021	8:08:58 AM
3	1050	0.000	0.000	3.658	0.08	99.10	12.81	-0.026	1420.05	0.0000	10/6/2021	8:09:00 AM
3	1051	0.000	0.000	3.545	0.08	98.92	12.82	-0.027	1419.53	0.0000	10/6/2021	8:09:02 AM
3	1052	0.000	0.000	3.431	0.08	98.80	12.84	-0.027	1419.00	0.0000	10/6/2021	8:09:04 AM
3	1053	0.000	0.000	3.375	0.09	98.74	12.86	-0.028	1418.74	0.0000	10/6/2021	8:09:06 AM
3	1054	0.000	0.000	3.324	0.08	98.64	12.86	-0.029	1418.50	0.0000	10/6/2021	8:09:08 AM
3	1055	0.000	0.000	3.325	0.17	99.34	12.95	-0.029	1418.51	0.0000	10/6/2021	8:09:10 AM
3	1056	28.981	27.258	3.758	0.16	99.70	10.56	23.023	1457.85	0.0600	10/6/2021	8:09:12 AM
3	1057	33.575	31.324	3.965	0.19	99.76	10.20	26.658	1464.64	0.4000	10/6/2021	8:09:14 AM
3	1058	33.322	31.126	3.982	0.17	99.76	10.21	26.457	1464.40	0.7600	10/6/2021	8:09:16 AM
3	1059	33.620	31.369	3.973	0.18	99.95	10.21	26.696	1464.75	1.1200	10/6/2021	8:09:18 AM
3	1060	33.270	31.076	3.975	0.18	99.92	10.23	26.416	1464.30	0.7600	10/6/2021	8:09:20 AM
3	1061	33.249	31.066	3.985	0.21	99.97	10.24	26.395	1464.30	0.0000	10/6/2021	8:09:22 AM
3	1062	0.113	0.145	3.918	0.08	99.76	12.79	0.066	1421.40	0.0000	10/6/2021	8:09:24 AM
3	1063	0.000	0.000	3.771	0.08	99.62	12.84	-0.025	1420.57	0.0000	10/6/2021	8:09:26 AM
3	1064	0.000	0.000	3.555	0.08	99.20	12.85	-0.027	1419.58	0.0000	10/6/2021	8:09:28 AM
3	1065	0.000	0.000	3.375	0.08	98.74	12.86	-0.028	1418.74	0.0000	10/6/2021	8:09:30 AM
3	1066	0.000	0.000	3.214	0.08	98.29	12.85	-0.030	1417.99	0.0000	10/6/2021	8:09:32 AM
3	1067	0.000	0.000	3.128	0.08	97.82	12.82	-0.031	1417.59	0.0000	10/6/2021	8:09:34 AM
3	1068	0.000	0.000	3.113	0.09	97.75	12.82	-0.031	1417.52	0.0000	10/6/2021	8:09:36 AM
3	1069	0.000	0.000	3.115	0.09	97.87	12.83	-0.031	1417.52	0.0000	10/6/2021	8:09:38 AM
3	1070	0.000	0.000	3.165	0.09	97.77	12.80	-0.030	1417.76	0.0000	10/6/2021	8:09:40 AM
3	1071	0.000	0.000	3.189	0.09	97.81	12.80	-0.030	1417.87	0.0000	10/6/2021	8:09:42 AM
3	1072	0.000	0.000	3.226	0.08	97.72	12.77	-0.030	1418.04	0.0000	10/6/2021	8:09:44 AM
3	1073	0.000	0.000	3.226	0.08	97.69	12.77	-0.030	1418.04	0.0000	10/6/2021	8:09:46 AM
