From file: AB332_all	Instrument no.:	1320
Ser	Interval (sec)	Integration	Air pressure	Salinity	Chart Datum (dbar)	
2	2		1002.29	
Ser	Meas	Sal.	Cond.	Temp	F (µg/l)	OpOx %	Opmg/l	Density	S. vel.	Press	Date	Time
2	1243	34.550	32.551	4.375	0.16	99.50	10.13	27.826	1469.14	94.2900	10/7/2021	1:32:42 PM
2	1244	34.513	32.495	4.348	0.14	98.97	10.08	27.794	1468.96	93.0700	10/7/2021	1:32:44 PM
2	1245	34.491	32.416	4.280	0.15	98.79	10.08	27.778	1468.62	91.6100	10/7/2021	1:32:46 PM
2	1246	34.490	32.426	4.293	0.14	98.84	10.09	27.769	1468.65	90.1700	10/7/2021	1:32:48 PM
2	1247	34.462	32.413	4.306	0.14	98.80	10.08	27.738	1468.65	88.6300	10/7/2021	1:32:50 PM
2	1248	34.453	32.414	4.317	0.15	98.96	10.09	27.723	1468.66	87.2100	10/7/2021	1:32:52 PM
2	1249	34.434	32.400	4.320	0.16	99.03	10.10	27.701	1468.62	85.7200	10/7/2021	1:32:54 PM
2	1250	34.435	32.409	4.330	0.15	99.16	10.11	27.695	1468.64	84.5300	10/7/2021	1:32:56 PM
2	1251	34.436	32.417	4.338	0.17	99.19	10.11	27.689	1468.66	83.1200	10/7/2021	1:32:58 PM
2	1252	34.410	32.378	4.320	0.17	99.11	10.11	27.663	1468.52	81.6400	10/7/2021	1:33:00 PM
2	1253	34.402	32.351	4.298	0.15	99.12	10.12	27.653	1468.40	80.2900	10/7/2021	1:33:02 PM
2	1254	34.395	32.345	4.298	0.17	99.20	10.13	27.643	1468.37	79.3100	10/7/2021	1:33:04 PM
2	1255	34.397	32.351	4.304	0.16	99.22	10.13	27.638	1468.38	78.1000	10/7/2021	1:33:06 PM
2	1256	34.386	32.312	4.271	0.16	99.20	10.13	27.628	1468.21	77.1000	10/7/2021	1:33:08 PM
2	1257	34.355	32.262	4.245	0.19	99.24	10.15	27.601	1468.05	76.0900	10/7/2021	1:33:10 PM
2	1258	34.404	32.194	4.122	0.15	99.04	10.15	27.647	1467.58	74.7400	10/7/2021	1:33:12 PM
2	1259	34.304	31.907	3.893	0.15	98.99	10.21	27.585	1466.47	73.3700	10/7/2021	1:33:14 PM
2	1260	34.274	32.092	4.132	0.13	99.51	10.21	27.530	1467.41	71.9700	10/7/2021	1:33:16 PM
2	1261	34.311	32.288	4.319	0.16	100.25	10.23	27.533	1468.21	70.5800	10/7/2021	1:33:18 PM
2	1262	34.328	32.241	4.250	0.16	99.61	10.19	27.547	1467.92	69.1500	10/7/2021	1:33:20 PM
2	1263	34.283	32.105	4.140	0.14	99.36	10.19	27.517	1467.39	67.8900	10/7/2021	1:33:22 PM
2	1264	34.261	31.946	3.981	0.14	99.28	10.22	27.511	1466.68	66.7100	10/7/2021	1:33:24 PM
2	1265	34.185	31.722	3.800	0.12	99.45	10.29	27.464	1465.80	65.5200	10/7/2021	1:33:26 PM
2	1266	34.146	31.620	3.721	0.13	100.00	10.37	27.435	1465.40	64.1800	10/7/2021	1:33:28 PM
2	1267	34.087	31.538	3.685	0.12	100.61	10.45	27.384	1465.15	62.6900	10/7/2021	1:33:30 PM
2	1268	34.075	31.538	3.697	0.15	101.05	10.49	27.367	1465.16	61.2400	10/7/2021	1:33:32 PM
2	1269	34.043	31.550	3.742	0.13	101.19	10.49	27.331	1465.29	59.9300	10/7/2021	1:33:34 PM
2	1270	34.056	31.649	3.843	0.12	101.19	10.47	27.324	1465.70	58.3900	10/7/2021	1:33:36 PM
2	1271	34.030	31.635	3.853	0.14	101.01	10.45	27.295	1465.68	56.8500	10/7/2021	1:33:38 PM
2	1272	34.031	31.677	3.901	0.13	100.95	10.43	27.284	1465.86	55.4900	10/7/2021	1:33:40 PM
2	1273	33.984	31.668	3.937	0.14	100.88	10.42	27.236	1465.93	54.0700	10/7/2021	1:33:42 PM
2	1274	33.972	31.672	3.953	0.13	100.82	10.41	27.220	1465.96	52.8400	10/7/2021	1:33:44 PM
2	1275	33.953	31.672	3.972	0.13	100.77	10.40	27.196	1465.99	51.4500	10/7/2021	1:33:46 PM
2	1276	33.942	31.679	3.992	0.15	100.68	10.39	27.179	1466.04	50.2100	10/7/2021	1:33:48 PM
2	1277	33.930	31.687	4.013	0.15	100.32	10.34	27.161	1466.09	48.7900	10/7/2021	1:33:50 PM
2	1278	33.914	31.679	4.020	0.15	99.81	10.29	27.141	1466.08	47.2200	10/7/2021	1:33:52 PM
2	1279	33.900	31.665	4.018	0.13	99.70	10.28	27.123	1466.03	45.8000	10/7/2021	1:33:54 PM
2	1280	33.892	31.660	4.021	0.14	99.57	10.27	27.110	1466.01	44.3800	10/7/2021	1:33:56 PM
2	1281	33.875	31.651	4.028	0.13	99.68	10.28	27.089	1465.99	42.9300	10/7/2021	1:33:58 PM
2	1282	33.823	31.649	4.077	0.15	100.03	10.31	27.035	1466.10	41.3700	10/7/2021	1:34:00 PM
2	1283	33.770	31.614	4.089	0.15	100.34	10.34	26.985	1466.06	39.8800	10/7/2021	1:34:02 PM
2	1284	33.729	31.580	4.090	0.18	100.32	10.34	26.946	1465.99	38.5700	10/7/2021	1:34:04 PM
2	1285	33.698	31.550	4.087	0.15	100.35	10.34	26.915	1465.91	37.1900	10/7/2021	1:34:06 PM
2	1286	33.666	31.528	4.093	0.19	100.06	10.32	26.882	1465.87	35.6600	10/7/2021	1:34:08 PM
2	1287	33.659	31.526	4.099	0.17	100.03	10.31	26.868	1465.86	34.1600	10/7/2021	1:34:10 PM
2	1288	33.648	31.531	4.116	0.16	100.06	10.31	26.851	1465.90	32.7200	10/7/2021	1:34:12 PM
2	1289	33.650	31.544	4.130	0.15	100.02	10.30	26.844	1465.93	31.1900	10/7/2021	1:34:14 PM
2	1290	33.501	31.320	4.017	0.24	99.98	10.34	26.731	1465.25	29.7300	10/7/2021	1:34:16 PM
2	1291	33.229	30.966	3.873	0.32	99.75	10.37	26.522	1464.27	28.3200	10/7/2021	1:34:18 PM
2	1292	33.198	30.914	3.843	0.35	99.57	10.36	26.494	1464.08	26.8300	10/7/2021	1:34:20 PM
2	1293	33.189	30.901	3.838	0.38	99.57	10.36	26.480	1464.02	25.2500	10/7/2021	1:34:22 PM
2	1294	33.180	30.889	3.834	0.34	99.46	10.35	26.466	1463.97	23.7900	10/7/2021	1:34:24 PM
2	1295	33.177	30.884	3.831	0.36	99.50	10.36	26.458	1463.93	22.3700	10/7/2021	1:34:26 PM
2	1296	33.163	30.870	3.829	0.36	99.53	10.36	26.441	1463.88	21.0500	10/7/2021	1:34:28 PM
2	1297	33.160	30.862	3.824	0.35	99.46	10.36	26.431	1463.83	19.5100	10/7/2021	1:34:30 PM
2	1298	33.163	30.865	3.825	0.37	99.55	10.37	26.427	1463.82	18.1400	10/7/2021	1:34:32 PM
2	1299	33.152	30.853	3.823	0.33	99.52	10.36	26.411	1463.77	16.6300	10/7/2021	1:34:34 PM
2	1300	33.148	30.847	3.820	0.34	99.46	10.36	26.403	1463.73	15.4500	10/7/2021	1:34:36 PM
2	1301	33.143	30.843	3.821	0.37	99.38	10.35	26.396	1463.72	14.7300	10/7/2021	1:34:38 PM
2	1302	33.153	30.851	3.821	0.35	99.46	10.36	26.400	1463.72	13.9900	10/7/2021	1:34:40 PM
2	1303	33.151	30.851	3.823	0.34	99.42	10.35	26.394	1463.71	13.0400	10/7/2021	1:34:42 PM
2	1304	33.154	30.853	3.823	0.37	99.47	10.36	26.393	1463.70	12.3600	10/7/2021	1:34:44 PM
2	1305	33.137	30.835	3.819	0.34	99.45	10.36	26.375	1463.65	11.3300	10/7/2021	1:34:46 PM
2	1306	33.132	30.828	3.816	0.34	99.45	10.36	26.368	1463.61	10.4400	10/7/2021	1:34:48 PM
2	1307	33.135	30.829	3.815	0.34	99.45	10.36	26.366	1463.60	9.7000	10/7/2021	1:34:50 PM
2	1308	33.135	30.829	3.815	0.35	99.40	10.35	26.362	1463.59	8.7500	10/7/2021	1:34:52 PM
2	1309	33.134	30.823	3.810	0.36	99.42	10.36	26.358	1463.55	8.0100	10/7/2021	1:34:54 PM
2	1310	33.135	30.823	3.809	0.33	99.43	10.36	26.356	1463.54	7.3600	10/7/2021	1:34:56 PM
2	1311	33.126	30.813	3.806	0.35	99.42	10.36	26.348	1463.51	7.1300	10/7/2021	1:34:58 PM
2	1312	33.123	30.809	3.805	0.34	99.35	10.35	26.344	1463.50	6.7600	10/7/2021	1:35:00 PM
2	1313	33.123	30.810	3.806	0.35	99.45	10.36	26.341	1463.49	6.1300	10/7/2021	1:35:02 PM
2	1314	33.121	30.807	3.805	0.35	99.44	10.36	26.337	1463.47	5.4500	10/7/2021	1:35:04 PM
2	1315	33.122	30.807	3.805	0.37	99.43	10.36	26.334	1463.46	4.8000	10/7/2021	1:35:06 PM
2	1316	33.119	30.805	3.806	0.34	99.34	10.35	26.327	1463.45	3.8800	10/7/2021	1:35:08 PM
2	1317	33.121	30.806	3.805	0.33	99.39	10.36	26.325	1463.43	2.9800	10/7/2021	1:35:10 PM
2	1318	33.121	30.805	3.805	0.34	99.40	10.36	26.320	1463.41	1.9000	10/7/2021	1:35:12 PM
2	1319	33.121	30.805	3.805	0.36	99.46	10.36	26.317	1463.40	1.3200	10/7/2021	1:35:14 PM
2	1320	33.122	30.806	3.805	0.33	99.42	10.36	26.316	1463.40	0.8000	10/7/2021	1:35:16 PM
2	1321	0.565	0.679	3.700	1.72	99.42	12.94	0.430	1421.00	0.0200	10/7/2021	1:35:18 PM
2	1322	0.000	0.000	2.624	0.09	99.35	13.36	-0.040	1415.21	0.0200	10/7/2021	1:35:20 PM
2	1323	0.000	0.000	1.307	0.08	98.30	13.71	-0.084	1408.87	0.0200	10/7/2021	1:35:22 PM
2	1324	0.000	0.000	0.647	0.08	97.77	13.88	-0.117	1405.62	0.0200	10/7/2021	1:35:24 PM
2	1325	0.000	0.000	0.168	0.09	98.39	14.16	-0.146	1403.23	0.0100	10/7/2021	1:35:26 PM
2	1326	0.000	0.000	-0.250	0.09	98.06	14.28	-0.175	1401.13	0.0200	10/7/2021	1:35:28 PM
2	1327	0.000	0.000	-0.341	0.08	99.58	14.54	-0.181	1400.66	0.0300	10/7/2021	1:35:30 PM
2	1328	0.000	0.000	-0.200	0.08	99.58	14.48	-0.171	1401.38	0.0200	10/7/2021	1:35:32 PM
2	1329	0.000	0.000	-0.105	0.08	99.31	14.41	-0.165	1401.86	0.0200	10/7/2021	1:35:34 PM
2	1330	0.000	0.000	-0.083	0.09	99.38	14.41	-0.163	1401.97	0.0200	10/7/2021	1:35:36 PM
2	1331	0.000	0.000	-0.079	0.08	99.46	14.42	-0.163	1401.99	0.0200	10/7/2021	1:35:38 PM
2	1332	0.000	0.000	-0.105	0.08	100.06	14.51	-0.165	1401.86	0.0200	10/7/2021	1:35:40 PM
2	1333	0.000	0.000	-0.043	2.49	99.84	14.46	-0.160	1402.17	0.0400	10/7/2021	1:35:42 PM
2	1334	0.000	0.000	0.064	2.49	99.96	14.43	-0.153	1402.71	0.0400	10/7/2021	1:35:44 PM
2	1335	0.000	0.000	0.173	2.49	99.88	14.37	-0.146	1403.26	0.0400	10/7/2021	1:35:46 PM
2	1336	0.000	0.000	0.282	0.54	99.95	14.34	-0.139	1403.80	0.0400	10/7/2021	1:35:48 PM
2	1337	0.000	0.000	0.383	1.82	100.18	14.33	-0.133	1404.31	0.0400	10/7/2021	1:35:50 PM
2	1338	0.000	0.000	0.484	0.08	99.94	14.26	-0.126	1404.81	0.0400	10/7/2021	1:35:52 PM
2	1339	0.000	0.000	0.573	0.08	100.11	14.25	-0.121	1405.26	0.0400	10/7/2021	1:35:54 PM
2	1340	0.000	0.000	0.652	0.09	101.16	14.36	-0.117	1405.65	0.0300	10/7/2021	1:35:56 PM
2	1341	0.000	0.000	0.711	0.08	100.41	14.23	-0.114	1405.94	0.0100	10/7/2021	1:35:58 PM
2	1342	0.000	0.000	0.744	2.49	99.92	14.15	-0.112	1406.10	0.0100	10/7/2021	1:36:00 PM
