From file: AB332_2021	Instrument no.:	1320
Ser	Interval (sec)	Integration	Air pressure	Salinity	Chart Datum (dbar)	
4	2		983.75	
Ser	Meas	Sal.	Cond.	Temp	F (µg/l)	OpOx %	Opmg/l	Density	S. vel.	Press	Date	Time
4	1519	34.544	29.684	1.074	0.02	99.79	10.82	28.412	1455.94	156.0700	10/6/2021	2:13:09 PM
4	1520	34.542	29.687	1.080	0.02	99.92	10.83	28.405	1455.94	155.0000	10/6/2021	2:13:11 PM
4	1521	34.541	29.689	1.083	0.02	100.10	10.85	28.399	1455.94	153.8800	10/6/2021	2:13:13 PM
4	1522	34.540	29.687	1.083	0.02	100.33	10.88	28.392	1455.92	152.7800	10/6/2021	2:13:15 PM
4	1523	34.536	29.686	1.086	0.02	100.39	10.88	28.384	1455.91	151.7200	10/6/2021	2:13:17 PM
4	1524	34.537	29.689	1.089	0.02	100.50	10.89	28.380	1455.91	150.6800	10/6/2021	2:13:19 PM
4	1525	34.537	29.687	1.087	0.02	100.57	10.90	28.375	1455.88	149.5500	10/6/2021	2:13:21 PM
4	1526	34.528	29.694	1.104	0.02	100.65	10.90	28.361	1455.93	148.5500	10/6/2021	2:13:23 PM
4	1527	34.531	29.706	1.116	0.02	100.66	10.90	28.358	1455.97	147.5000	10/6/2021	2:13:25 PM
4	1528	34.528	29.709	1.122	0.02	100.82	10.92	28.350	1455.97	146.2700	10/6/2021	2:13:27 PM
4	1529	34.530	29.736	1.153	0.03	100.80	10.91	28.343	1456.09	145.1800	10/6/2021	2:13:29 PM
4	1530	34.527	29.747	1.169	0.02	100.86	10.91	28.334	1456.14	144.0200	10/6/2021	2:13:31 PM
4	1531	34.528	29.751	1.173	0.02	100.92	10.92	28.329	1456.14	142.7700	10/6/2021	2:13:33 PM
4	1532	34.527	29.755	1.179	0.02	100.90	10.91	28.322	1456.15	141.4700	10/6/2021	2:13:35 PM
4	1533	34.515	29.765	1.202	0.02	100.97	10.91	28.305	1456.21	140.2900	10/6/2021	2:13:37 PM
4	1534	34.523	29.780	1.213	0.02	101.08	10.92	28.305	1456.25	139.0900	10/6/2021	2:13:39 PM
4	1535	34.509	29.752	1.194	0.02	101.30	10.95	28.289	1456.13	137.8000	10/6/2021	2:13:41 PM
4	1536	34.508	29.740	1.182	0.02	101.65	10.99	28.283	1456.06	136.6500	10/6/2021	2:13:43 PM
4	1537	34.504	29.737	1.182	0.02	101.90	11.02	28.276	1456.03	135.5500	10/6/2021	2:13:45 PM
4	1538	34.505	29.742	1.188	0.02	102.07	11.04	28.270	1456.04	134.4700	10/6/2021	2:13:47 PM
4	1539	34.504	29.745	1.193	0.02	102.22	11.05	28.263	1456.04	133.1600	10/6/2021	2:13:49 PM
4	1540	34.501	29.750	1.202	0.02	102.33	11.06	28.254	1456.06	131.9100	10/6/2021	2:13:51 PM
4	1541	34.499	29.753	1.208	0.02	102.40	11.07	28.246	1456.06	130.5200	10/6/2021	2:13:53 PM
4	1542	34.503	29.776	1.232	0.02	102.45	11.07	28.241	1456.15	129.2200	10/6/2021	2:13:55 PM
4	1543	34.505	29.839	1.304	0.02	102.54	11.06	28.231	1456.45	127.8400	10/6/2021	2:13:57 PM
4	1544	34.497	29.853	1.328	0.02	102.54	11.05	28.217	1456.53	126.5700	10/6/2021	2:13:59 PM
4	1545	34.492	29.853	1.333	0.02	102.38	11.03	28.207	1456.53	125.4100	10/6/2021	2:14:01 PM
4	1546	34.494	29.868	1.350	0.02	102.34	11.02	28.201	1456.58	124.1700	10/6/2021	2:14:03 PM
4	1547	34.492	29.871	1.355	0.02	102.30	11.02	28.194	1456.58	123.0400	10/6/2021	2:14:05 PM
4	1548	34.489	29.866	1.353	0.02	102.14	11.00	28.186	1456.55	121.8000	10/6/2021	2:14:07 PM
4	1549	34.487	29.861	1.350	0.02	102.18	11.00	28.178	1456.51	120.5600	10/6/2021	2:14:09 PM
4	1550	34.488	29.858	1.346	0.02	102.23	11.01	28.171	1456.47	118.7300	10/6/2021	2:14:11 PM
4	1551	34.481	29.838	1.331	0.02	102.29	11.02	28.156	1456.36	116.5500	10/6/2021	2:14:13 PM
4	1552	34.475	29.850	1.351	0.02	102.36	11.03	28.139	1456.40	114.2700	10/6/2021	2:14:15 PM
4	1553	34.467	29.840	1.348	0.02	102.41	11.03	28.123	1456.34	112.1400	10/6/2021	2:14:17 PM
4	1554	34.462	29.865	1.383	0.02	102.43	11.02	28.106	1456.46	110.0300	10/6/2021	2:14:19 PM
4	1555	34.457	29.898	1.427	0.02	102.55	11.02	28.088	1456.61	107.8200	10/6/2021	2:14:21 PM
4	1556	34.445	29.906	1.448	0.02	102.64	11.03	28.067	1456.65	105.6200	10/6/2021	2:14:23 PM
4	1557	34.442	29.921	1.469	0.02	102.44	11.00	28.053	1456.70	103.3900	10/6/2021	2:14:25 PM
4	1558	34.438	29.931	1.486	0.02	102.48	11.00	28.039	1456.74	101.5200	10/6/2021	2:14:27 PM
4	1559	34.432	29.940	1.503	0.02	102.34	10.98	28.023	1456.78	99.3600	10/6/2021	2:14:29 PM
4	1560	34.436	30.016	1.588	0.02	102.41	10.97	28.010	1457.12	97.2900	10/6/2021	2:14:31 PM
4	1561	34.429	30.043	1.627	0.02	102.53	10.97	27.992	1457.25	95.1500	10/6/2021	2:14:33 PM
4	1562	34.428	30.086	1.679	0.03	102.67	10.97	27.978	1457.45	93.2500	10/6/2021	2:14:35 PM
4	1563	34.418	30.095	1.699	0.02	102.59	10.96	27.959	1457.49	91.2000	10/6/2021	2:14:37 PM
4	1564	34.409	30.105	1.720	0.02	102.63	10.96	27.940	1457.54	89.0700	10/6/2021	2:14:39 PM
4	1565	34.403	30.120	1.744	0.02	102.82	10.97	27.923	1457.60	86.9500	10/6/2021	2:14:41 PM
4	1566	34.398	30.109	1.737	0.02	102.84	10.97	27.911	1457.53	85.0000	10/6/2021	2:14:43 PM
4	1567	34.382	30.092	1.733	0.02	102.77	10.97	27.889	1457.46	83.0000	10/6/2021	2:14:45 PM
4	1568	34.382	30.143	1.793	0.02	103.15	10.99	27.875	1457.69	81.1600	10/6/2021	2:14:47 PM
4	1569	34.388	30.211	1.867	0.03	103.31	10.99	27.867	1458.00	79.5000	10/6/2021	2:14:49 PM
4	1570	34.387	30.225	1.885	0.02	103.22	10.97	27.856	1458.05	77.6900	10/6/2021	2:14:51 PM
4	1571	34.382	30.214	1.878	0.02	103.07	10.96	27.844	1457.98	75.9100	10/6/2021	2:14:53 PM
4	1572	34.361	30.230	1.917	0.03	103.11	10.96	27.814	1458.09	73.9100	10/6/2021	2:14:55 PM
4	1573	34.365	30.332	2.032	0.02	103.09	10.92	27.799	1458.57	71.9500	10/6/2021	2:14:57 PM
4	1574	34.353	30.535	2.279	0.03	103.31	10.88	27.760	1459.60	70.0500	10/6/2021	2:14:59 PM
4	1575	34.396	30.794	2.538	0.03	103.26	10.80	27.763	1460.75	68.1200	10/6/2021	2:15:01 PM
4	1576	34.435	30.938	2.668	0.03	102.45	10.68	27.774	1461.33	66.1800	10/6/2021	2:15:03 PM
4	1577	34.421	30.949	2.694	0.03	101.67	10.59	27.753	1461.39	64.4100	10/6/2021	2:15:05 PM
4	1578	34.400	30.969	2.738	0.03	101.16	10.53	27.723	1461.53	62.6800	10/6/2021	2:15:07 PM
4	1579	34.420	31.023	2.782	0.03	100.93	10.49	27.727	1461.71	60.7800	10/6/2021	2:15:09 PM
4	1580	34.410	31.020	2.789	0.04	100.77	10.47	27.709	1461.70	58.9900	10/6/2021	2:15:11 PM
4	1581	34.417	31.064	2.833	0.03	100.53	10.44	27.704	1461.87	57.3600	10/6/2021	2:15:13 PM
4	1582	34.411	31.070	2.847	0.03	100.54	10.43	27.689	1461.89	55.4800	10/6/2021	2:15:15 PM
4	1583	34.408	31.074	2.855	0.03	100.38	10.42	27.677	1461.89	53.5100	10/6/2021	2:15:17 PM
4	1584	34.408	31.080	2.863	0.03	100.30	10.41	27.667	1461.89	51.6700	10/6/2021	2:15:19 PM
4	1585	34.412	31.081	2.861	0.03	100.43	10.42	27.663	1461.87	50.1200	10/6/2021	2:15:21 PM
4	1586	34.346	30.879	2.692	0.03	100.28	10.45	27.618	1461.03	48.3300	10/6/2021	2:15:23 PM
4	1587	34.351	30.813	2.613	0.03	100.67	10.51	27.621	1460.66	46.7500	10/6/2021	2:15:25 PM
4	1588	34.346	30.762	2.560	0.03	101.13	10.58	27.614	1460.40	45.2100	10/6/2021	2:15:27 PM
4	1589	34.332	30.732	2.539	0.03	101.46	10.62	27.599	1460.28	44.0700	10/6/2021	2:15:29 PM
4	1590	34.268	30.499	2.330	0.03	101.62	10.69	27.562	1459.27	43.1600	10/6/2021	2:15:31 PM
4	1591	34.262	30.477	2.311	0.02	102.17	10.76	27.552	1459.16	41.7000	10/6/2021	2:15:33 PM
4	1592	34.275	30.563	2.399	0.03	102.82	10.80	27.548	1459.53	40.2500	10/6/2021	2:15:35 PM
4	1593	34.278	30.706	2.562	0.03	103.15	10.79	27.530	1460.22	39.0600	10/6/2021	2:15:37 PM
4	1594	34.303	30.927	2.793	0.04	103.12	10.72	27.524	1461.23	37.6000	10/6/2021	2:15:39 PM
4	1595	34.306	31.002	2.877	0.03	103.02	10.69	27.512	1461.57	36.2900	10/6/2021	2:15:41 PM
4	1596	34.290	30.966	2.851	0.06	102.28	10.62	27.498	1461.42	35.3100	10/6/2021	2:15:43 PM
4	1597	34.262	30.888	2.789	0.03	101.97	10.61	27.473	1461.09	33.7900	10/6/2021	2:15:45 PM
4	1598	34.251	30.888	2.800	0.04	102.27	10.64	27.457	1461.10	32.3300	10/6/2021	2:15:47 PM
4	1599	34.242	30.909	2.833	0.03	102.45	10.65	27.441	1461.21	31.0600	10/6/2021	2:15:49 PM
4	1600	34.216	30.924	2.875	0.04	102.70	10.67	27.410	1461.34	29.6300	10/6/2021	2:15:51 PM
4	1601	34.221	30.966	2.920	0.04	102.87	10.67	27.402	1461.51	28.1700	10/6/2021	2:15:53 PM
4	1602	34.220	30.998	2.958	0.04	102.78	10.65	27.392	1461.65	26.8100	10/6/2021	2:15:55 PM
4	1603	34.220	31.048	3.016	0.04	102.63	10.62	27.380	1461.88	25.4200	10/6/2021	2:15:57 PM
4	1604	34.224	31.082	3.052	0.04	102.81	10.63	27.374	1462.02	24.1700	10/6/2021	2:15:59 PM
4	1605	34.211	31.062	3.042	0.05	102.56	10.61	27.360	1461.94	23.2000	10/6/2021	2:16:01 PM
4	1606	34.195	31.034	3.026	0.06	102.49	10.61	27.342	1461.83	21.8300	10/6/2021	2:16:03 PM
4	1607	34.189	31.030	3.027	0.06	102.58	10.62	27.332	1461.80	20.5100	10/6/2021	2:16:05 PM
4	1608	34.179	31.063	3.075	0.06	102.82	10.63	27.313	1461.97	19.2200	10/6/2021	2:16:07 PM
4	1609	34.181	31.114	3.133	0.06	102.86	10.62	27.302	1462.20	17.7400	10/6/2021	2:16:09 PM
4	1610	34.173	31.138	3.169	0.06	102.91	10.61	27.286	1462.32	16.4400	10/6/2021	2:16:11 PM
4	1611	34.155	31.140	3.189	0.07	102.81	10.60	27.263	1462.36	14.9600	10/6/2021	2:16:13 PM
4	1612	34.149	31.169	3.228	0.09	102.87	10.60	27.249	1462.49	13.5600	10/6/2021	2:16:15 PM
4	1613	34.133	31.173	3.249	0.08	102.84	10.59	27.227	1462.54	12.2400	10/6/2021	2:16:17 PM
4	1614	34.077	31.144	3.269	0.10	102.78	10.58	27.175	1462.53	11.0300	10/6/2021	2:16:19 PM
4	1615	34.017	31.111	3.289	0.11	102.67	10.57	27.119	1462.52	9.7100	10/6/2021	2:16:21 PM
4	1616	33.985	31.078	3.282	0.12	102.47	10.55	27.088	1462.42	8.2300	10/6/2021	2:16:23 PM
4	1617	33.847	30.950	3.267	0.14	101.98	10.52	26.972	1462.16	6.7900	10/6/2021	2:16:25 PM
4	1618	33.846	30.948	3.266	0.15	101.42	10.46	26.967	1462.14	5.8100	10/6/2021	2:16:27 PM
4	1619	33.841	30.945	3.268	0.15	101.19	10.43	26.956	1462.12	4.4000	10/6/2021	2:16:29 PM
4	1620	33.841	30.944	3.267	0.14	101.02	10.42	26.952	1462.10	3.3900	10/6/2021	2:16:31 PM
4	1621	33.837	30.941	3.268	0.15	100.89	10.40	26.943	1462.08	2.3200	10/6/2021	2:16:33 PM
4	1622	33.837	30.940	3.267	0.15	100.90	10.40	26.941	1462.06	1.6500	10/6/2021	2:16:35 PM
4	1623	33.841	30.943	3.267	0.16	100.93	10.41	26.941	1462.06	1.1700	10/6/2021	2:16:37 PM
4	1624	33.831	30.941	3.275	0.15	100.86	10.40	26.929	1462.07	0.3800	10/6/2021	2:16:39 PM
4	1625	33.828	30.940	3.277	0.16	100.87	10.40	26.925	1462.07	0.2500	10/6/2021	2:16:41 PM
4	1626	0.291	0.354	3.224	0.03	100.85	13.07	0.206	1418.42	0.0200	10/6/2021	2:16:43 PM
4	1627	0.000	0.000	3.068	0.03	100.62	13.12	-0.032	1417.30	0.0200	10/6/2021	2:16:45 PM
4	1628	0.000	0.000	2.909	0.03	100.12	13.11	-0.034	1416.56	0.0200	10/6/2021	2:16:47 PM
4	1629	0.000	0.000	2.755	0.03	99.74	13.12	-0.037	1415.83	0.0200	10/6/2021	2:16:49 PM
4	1630	0.000	0.000	2.716	0.03	99.53	13.11	-0.038	1415.65	0.0200	10/6/2021	2:16:51 PM
4	1631	0.000	0.000	2.711	0.03	99.25	13.07	-0.038	1415.62	0.0100	10/6/2021	2:16:53 PM
4	1632	0.000	0.000	2.711	0.02	99.10	13.05	-0.038	1415.62	0.0200	10/6/2021	2:16:55 PM
4	1633	0.000	0.000	2.711	0.03	98.82	13.01	-0.038	1415.62	0.0200	10/6/2021	2:16:57 PM
4	1634	0.000	0.000	2.702	0.03	98.79	13.01	-0.038	1415.58	0.0100	10/6/2021	2:16:59 PM
4	1635	0.000	0.000	2.697	0.03	98.80	13.02	-0.038	1415.56	0.0200	10/6/2021	2:17:01 PM
4	1636	0.000	0.000	2.706	0.03	98.71	13.00	-0.038	1415.60	0.0200	10/6/2021	2:17:03 PM
4	1637	0.000	0.000	2.710	0.02	98.66	12.99	-0.038	1415.62	0.0300	10/6/2021	2:17:05 PM
4	1638	0.000	0.000	2.702	0.03	98.75	13.01	-0.038	1415.58	0.0200	10/6/2021	2:17:07 PM
4	1639	0.000	0.000	2.695	0.02	98.52	12.98	-0.038	1415.55	0.0000	10/6/2021	2:17:09 PM
4	1640	0.000	0.000	2.678	0.03	98.52	12.99	-0.039	1415.47	0.0100	10/6/2021	2:17:11 PM
